Sharpe's Express;This variety has low resistance to dry rot, late blight on foliage and late blight on tubers.  Susceptible to dry rot <i> Fusarium coeruleum </i>, late blight on foliage and tubers, skin spot, potato leafroll virus and potato virus Yo.  ;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Cream;-;Smooth;-;First Early;Medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Shelford;Â Trials have found good resistance to blackleg, silver scurf, potato leafroll virus, potato virus Yo  and potato mop top (spraing).Â This variety has low resistance to dry rot <i> Fusarium sulphureum </i>, late blight on tubers and common scab. Â Tests for resistance to potato cyst nematode demonstrated susceptibility to both <i>Globodera rostochiensis</i> Ro1  and <i>Globodera pallida</i> Pa 2/3, 1.;FL1625 x Hermes;1;-;-;-;-;-;-;UNITED STATES;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Medium yellow;-;Smooth;-;Early Maincrop;Medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Shepody;Early maincrop maturity producing high yields of large long oval tubers.  Good resistance spraing. Moderately susceptible to late blight on foliage and tubers and potato virus Yo. Susceptable to gangrene and potato cyst nematode <i> Globodera rostochiensis </i> Ro1 and <i> Globodera pallida </i> Pa 2/3,1 . Medium to high dry matter with good fry colours.;Bake King x F58050;1;-;-;-;-;-;-;CANADA;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Cream;Cream;-;Medium;-;Early Maincrop;Tall;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Sierra;Trials have found good resistance to potato leafroll virus. This variety has low resistance to skin spot.;LR3 x D42-8;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Cream;-;Smooth;-;Early Maincrop;Short - medium;Blue violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Sifra;..Main Crop;;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Yellow;Cream;-;Medium;-;Late Maincrop;-;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Skywalker;;;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Light yellow;-;-;-;Early Maincrop;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Slaney;Very high yielding variety, it produces a very vigorous canopy and abundant flowers.  Slaney is a very efficient nutrient user allowing less fertiliser applications.  It eats well, being good for boiling, steaming, baking and chipping.  Susceptible to late blight on tubers and potato leafroll virus.  Shows resistance to splitting.  When tested for resistance to potato cyst nematode, Slenay showed resistance to <i> Globodera rostochiensis </i> Ro1 and susceptibility to <i> Globodera pallida </i> Pa2/3,1.   ;Maris Page x Cara;1;-;-;-;-;-;-;IRELAND;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;White;-;Medium;-;Maincrop;Medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Smile;Table potato with unusual part- coloured skin suitable for pre-packing.  Smile has attracted great interest due to its unique colouration.  With its bright red skin and distinctive white â€˜smileâ€™ around the eye this variety is unmistakeable. Susceptible to late blight on foliage, splitting and potato cyst nematode <i> Globodera rostochiensis </i> Ro1 and <i> Globoderaa pallida </i> Pa2/3,1.  Resistance to powdery scab.  ;Rode Eersteling x SVP;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red parti-coloured;Cream;-;Smooth;-;Second Early;Very short;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Smith's Comet;Â Trials have found good resistance to potato virus Yo.Â Â This variety has low resistance to late blight on tubers and common scab.Â Â Tests for resistance to potato cyst nematode demonstrated susceptibility to both <i>Globodera rostochiensis</i> Ro1  and <i>Globodera pallida</i> Pa 2/3, 1.;Erntestolz x Trent;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Light yellow;-;Smooth;-;Early Maincrop;Medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Sofia;Tubers have good  resistance to splitting and excellent  resistance to bruising.Â Â Trials have found good resistance to skin spot and silver scurf.Â This variety has low resistance to dry rot (<i>Fusarium suplphureum</i>), late blight on foliage and late blight on tubers..Â Â Tests for resistance to potato cyst nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.;AR84-1606 x KO87-1043;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Second Early;Short - medium;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Sorrento;;Vales Sovereign x Axona;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red parti-coloured;Cream;-;-;-;Maincrop;-;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Sparkle;Trials have found good resistance to skin spot and some resistance to black dot and silver scurf. Â This variety has low resistance to blackleg.Â Â Tests for resistance to potato cyst nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and partial resistance to  <i>Globodera pallida</i> Pa 2/3, 1.;Nadine x L2883/0014;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Medium yellow;-;Smooth;-;Maincrop;Tall;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Spunta;Tubers are long with shallow depth of eyes and white skin.  The flesh is light yellow.  This variety is susceptible to common scab, splitting, potato cyst nematode <i> Globodera rostochiensis</i> Ro1 and <i> Globodera pallida </i> Pa2/3,1.  ;Bea x USDA 96-56;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Light yellow;-;Medium;-;Second Early;Tall;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Stemster;Stemster gives a high yield of bold, red skinned tubers and shows good drought and heat tolerance and has light yellow flesh.  Susceptible to potato leafroll virus.  Shows resistance to potato virus Yo and bruising.  When tested for resistance to potato cyst nematode, showed susceptibility to <i> Globodera pallida </i> Pa2/3,1 and resistant to <i> Globodera rostochiensis </i> Ro1.;Desiree x Maris Piper;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;Light yellow;-;Medium;-;Early Maincrop;Medium - tall;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Strachan;;98-HG-16.4 X Olympus;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Medium yellow;-;-;-;Early Maincrop;Medium;Blue violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Stroma;Stroma gives a good yield of attractive red skinned tubers. It has good resistance to common and powdery scab, partial PCN resistance and worthwhile resistance to blight. Flesh colour is yellow.;S Vernei x Desiree;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;Medium yellow;-;Smooth;-;Second Early;Short - medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Sunita;Early yellow fleshed baker.  Testing was conducted in one year only for common scab and mop top (spraing), the rating based on this is a 6 for common scab and a 5 for mop top (spraing).;null;null;-;-;-;-;-;-;null;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;null;null;-;null;-;null;null;null;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
;"Marabel x Carrera""";1;HZPC Holland B.V.;-;-;-;-;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Medium yellow;Shallow;-;-;-;Medium;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Sunray;Tubers have good resistance to splitting and some resistance to bruising.Â Â Trials have found good resistance to late blight on tubers and some resistance to blackleg.Â Â This variety has low resistance to dry rot  (<i>Fusarium sulphureum</i>) and potato virus Yo .Â Â Tests for resistance to potato cyst nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.;Hydra x Navan;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Light yellow;-;-;-;Maincrop;Tall;Violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Sunrise;Sunrise produces a high yield of parti-coloured bold tubers. The variety shows good drought resistance.  The tubers have light yellow flesh and medium high dry matter which gives good all round cooking performance.  Susceptible to black dot, late blight on foliage, late blight on tubers, powdery scab, potato leafroll virus, bruising and potato cyst nematode <i> Globodera rostochiensis</i> Ro1 and <i> Globodera pallida </i>Pa2/3,1.  Tests show resistance to dry rot <i> Fusarium coeruleum </i>, silver scurf, skin spot and common scab. ;Valor x Cultra;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red parti-coloured;Light yellow;-;Smooth;-;Early Maincrop;Tall;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Sunset;Tubers have some excellent resistance to bruising.Â Â Trials have found good resistance to black scurf, dry rot (<i>Fusarium sulphureum</i>),  and skin spot, and some resistance to common scab.Â Â Tests for resistance to potato cyst nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.;-;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;Medium yellow;-;Smooth;-;Maincrop;Very tall;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Swift;'The earliest early'! Swift is an exceptionally early maturing variety, producing good yields of attractive medium sized tubers. Cooking quality and skin finish are also good. Susceptible to late blight on tubers.  Tests show resistance to common scab, potato virus Yo, bruising and splitting.  ;90-83 x Stroma;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Cream;Cream;-;Smooth;-;First Early;Very short;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Sylvana;Trials have found good resistance to powdery scab, blackleg, common scab, dry rot (<i>Fusarium coeruleum</i> and <i>sulphureum</i>).Â Â This variety has low resistance to silver scurf, late blight on tubers and skin spot.Â Â Tests for resistance to potato cyst nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.;Fabula x Xantia;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;-;-;-;-;Early Maincrop;Medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Tabitha;Tubers have good  resistance to splitting.Â Â Trials have found good resistance to blackleg, powdery scab and potato virus Yo, and some resistance to potato leafroll virus, common scab and silver scurf.Â Â Tests for resistance to potato cyst nematode demonstrated partial resistance to  <i>Globodera rostochiensis</i> Ro1  and susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.;Nicola x Inca Sun ;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Light yellow;-;-;-;Early Maincrop;Short - medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Taurus;.Taurus is an early maincrop variety, suitable for crisping.  In trials it demonstrated resistance to PCN Ro1, skin spot, black dot, dry rot (<i>F. coeruleum</i>), silver scurf and powdery scab.  The variety has susceptibility to dry rot (<i>F. sulphureum</i>).;Panda x RZ-87-44;1;-;-;-;-;-;-;NETHERLANDS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Yellow;Light yellow;-;-;-;Early Maincrop;Medium - tall;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Toluca;Tubers have some resistance to bruising.Â Â Trials have found good resistance to black dot.Â This variety has low resistance to dry rot (<i>Fusarium sulphureum</i>).Â Â Tests for resistance to potato cyst nematode demonstrated susceptibility to both <i>Globodera rostochiensis</i> Ro1  and <i>Globodera pallida</i> Pa 2/3, 1.;Monalisa x AR 91-1292;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;-;-;-;-;Early Maincrop;Medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Tresdale;Tresdale is an early maincrop  variety.Â Â This variety  is suitable for both salads / punnets  and table use.Â Â Tubers have good  resistance to bruising and splitting.Â Â Trials have found good resistance to blackleg and potato leafroll virus..Â Â This variety has low resistance to dry rot (<i>Fusarium sulphureum</i>) .Â Â Tests for resistance to potato cyst nematode demonstrated partial resistance to  <i>Globodera rostochiensis</i> Ro1  and susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.;Harmony x 6RE98;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Cream;-;-;-;Early Maincrop;Medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Tribute;;Vales Everest x Valor;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;White;-;-;-;Early Maincrop;Medium;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Triplo;..Main Crop;;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Yellow;Light yellow;-;Medium;-;Early Maincrop;-;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Trixie;Trials have found good resistance to dry rot (<i>Fusarium coeruleum</i>) and common scab.Â Â This variety has low resistance to dry rot (<i>Fusarium sulphureum</i>) and potato leafroll virus.Â Â Tests for resistance to potato cyst nematode demonstrated susceptibility to both <i>Globodera rostochiensis</i> Ro1  and <i>Globodera pallida</i> Pa 2/3, 1.;Charlotte x Mayan Gold;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Blue parti-coloured;Medium yellow;-;-;-;Maincrop;Tall;Violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
TX 15231;Trials have found good resistance to dry rot (<i>Fusarium sulphureum</i>), silver scurf and potato virus Yo.Â Â This variety has low resistance to late blight on tubers.Â Â Tests for resistance to potato cyst nematode demonstrated susceptibility to both <i>Globodera rostochiensis</i> Ro1  and <i>Globodera pallida</i> Pa 2/3, 1.;Krantz x Delta Gold;1;-;-;-;-;-;-;UNITED STATES;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Light yellow;-;Smooth;-;Second Early;Medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Tyson;Tyson is a main crop, early bulking table potato for the retail fresh markets in Europe. With a bright, cream skin and cream flesh, the market for the Tyson will concentrate on traditional markets and pre packers. The cooking type is AB (rather firm cooking) with no discoloration after cooking. This variety can be used in the baker market.;null;null;-;-;-;-;-;-;null;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;null;null;-;null;-;null;null;null;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
;"Sylvana x Cyrano""";;Stet Holland;-;-;-;-;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Cream;Shallow;-;-;-;Medium;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Ulster Chieftain;This variety has low resistance to dry rot (<i>Fusarium coeruleum</i>), late blight on foliage and late blight on tubers, skin spot, common scab and potato leafroll virus.;May Queen x Herald;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;White;-;-;-;First Early;Short - medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Ulster Prince;This variety has low resistance to late blight on foliage and late blight on tubers, dry rot <i> Fusarium coeruleum </i>, potato leafroll virus and potato virus Yo.  ;Ulster Earl x (Herald x Arran Cairn);1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;White;-;Smooth;-;First Early;Short - medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Ulster Sceptre;Long oval, white tubers with cream flesh. Short dormancy and early foliage maturity. Moderate yields. Susceptible to gangrene, virus Yo and spraing. Seed must be handled with care to avoid mechanical damage. Low to medium dry matter.  When tested for resistance to potato cyst nematode, this variety has susceptibility to <i> Globodera rostochiensis </i> Ro1 and <i> Globodera pallida </i> Pa2/3,1.;Pentland Ace x Ulster Prince;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Cream;-;Smooth;-;First Early;Short - medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Up-to-date;Susceptible to late blight on foliage and tubers, common scab, potato leafroll virus and potato virus Yo.  Tests for resistance to potato cyst nematode demonstrated susceptibility to both <i>Globodera rostochiensis</i> Ro1  and <i>Globodera pallida</i> Pa 2/3, 1.;Paterson's Victoria x Blue Don;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Cream;-;Smooth;-;Maincrop;Tall;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Upmarket;Trials have found good resistance to common scab, blackleg, black dot, silver scurf, skin spot and common scab.Â Â This variety has low resistance to late blight on tubers and potato leafroll virus.Â Â Tests for resistance to potato cyst nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.;Pink Fir Apple hybrid (5RE96) x Valor;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red parti-coloured;Light yellow;-;-;-;Early Maincrop;Medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Vales Emerald;An outstanding early bulking variety with attractive appearance on the shelf and excellent flavour.  With 25% higher yields than existing punnet varieties, Emerald is proving to be extremely popular with growers and retailers alike.  Susceptible to black dot, dry rot <i> Fusarium coeruleum </i>, <i> Fusarium sulphureum </i> and potato leafroll virus.  Resistant to powdery scab.  When tested for resistance to potato cyst nematode, this variety showed susceptibility to both <i> Globodera rostochiensis </i> Ro1 and <i> globodera pallida </i> Pa2/3,1.;Maris Peer x Charlotte;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Medium yellow;-;Smooth;-;First Early;Medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Vales Everest;Vales Everest is an exceptionally high yielding variety suitable for processing.  It is well regarded as a good maincrop potato, particularly suitable for those growing in hot dry climates such as the Mediterranean.  Drought tolerant variety. Susceptible to black dot, black leg, bruising and dry rot <i>Fusarium sulphureum</i> .   ;12674ab1 x Cara;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red parti-coloured;Cream;-;Smooth;-;Maincrop;Tall;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Vales Sovereign;Vales Sovereign is grown for the general bakers pre-pack market and has low waste levels. Early-maturing maincrop  offers a good option for the general whites/bakers market.  Susceptible to potato leafroll virus.  Resistance to blackleg and common scab.  when tested for resistance to potato cyst nematode, this variety showed susceptibility to <i> Globodera pallida </i> Pa2/3,1 and resistance to <i> Globodera rostochiensis </i> Ro1.  ;Picasso x 15205AB6;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red parti-coloured;Cream;-;Medium;-;Maincrop;Medium;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Valor;Valor produces high yields of bold white tubers of good all round cooking quality. It is highly adapted to a wide range of growing environments. It has very high tolerance of heat and drought.  Susceptible to potato virus Yo.  Resistance to late blight on tubers, bruising and splitting.  When tested for resistance to potato cyst nematode, this  variety showed susceptible to <i> Globodera pallida </i> Ps2/3,1 and resistant to <i> Globodera rostochiensis </i> Ro1. ;Cara x 93.2.10;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Cream;-;Smooth;-;Maincrop;Tall;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Vanessa;..;Bierma B 584 x Desiree;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;Light yellow;-;Smooth;-;First Early;Short - medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Vanilla;Early maincrop variety with yellow tubers.  Testing was conducted in one year only for common scab and mop top (spraing), the rating based on this is a 4 for common scab and a 3 for mop top (spraing).;OP4563/24 x Orla;1;-;-;-;-;-;-;IRELAND;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Yellow;Medium yellow;-;-;-;Early Maincrop;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Venezia;;;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Second Early;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Verity;Verity is a late maturing variety giving good yields of parti-coloured tubers of good all round cooking quality. Verity has resistance to tuber blight and blackleg.  Susceptibility to potato virus Yo and both potato cyst nematode <i> Globodera rostochiensis </i> Ro1 , <i> globodera pallida </i> Pa2/3,1;Roslin Ruaka x Pentland Crown VRT 29;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red parti-coloured;Cream;-;Smooth;-;Maincrop;Tall;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Victoria;Victoria is a strong growing, early maincrop variety.  Victoria has proved ideal for the Fish Friers and is widely recognised as a preferred variety by the industry.  Early maturity and reliable fry colours from long term storage give growers the opportunity to provide the customers with a year round supply.  susceptible to late blight on tubers and potato virus Yo.  when tested for resistance to potato cyst nematode, this variety showed susceptibility to <i> globodera pallida </i> Pa 2/3,1 and resistant to <i> Globodera rostochiensis </i> Ro1.;Agria x Rop J 861;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Cream;Medium yellow;-;Medium;-;Early Maincrop;Medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Violet Queen;Second Early;VG3CAE x Charmante;;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Blue parti-coloured;Parti-coloured blue;-;Medium;-;Early Maincrop;-;Violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Violetta;Violetta is an early maincrop variety with blue skin and blue flesh.  Â Trials have found good resistance to dry rot (<i>F. sulphureum</i>), there is some level of resistance to leafroll, bruising and splitting.  The variety is susceptible to tuber late blight, and Potato cyst nematode <i>Globodera rostochiensis</i> and <i>Globodera pallida</i>.;;1;-;-;-;-;-;-;GERMANY;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Blue;-;-;-;-;Early Maincrop;Medium - tall;Blue violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Virgo;Tests show susceptibility to black dot, dry rot <i> Fusarium sulphureum </i>, late blight on foliage, powdery scab, sÃ­lver scurf, potato virus Yo and splitting.Â Â Tests for resistance to potato cyst nematode demonstrated susceptibility to both <i>Globodera rostochiensis</i> Ro1  and <i>Globodera pallida</i> Pa 2/3, 1.;-;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Cream;-;Medium;-;Maincrop;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Vivaldi;Vivaldi is recognised by retailers as a sought after variety by the British consumer both as a 'baby potato' and as maincrop.  Vivaldi is widely appreciated by British consumers for its taste and texture.  Vivaldi produces high yields of attractive potatoes ideally suited for washing.  susceptible to late blight on foliage, potato cyst nematode <i> Globodrea pallida </i> Pa2/3,1 and <i> globodera rostochiensis </i> Ro1.;TZ 77 148 x Monalisa;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Cream;Light yellow;-;Smooth;-;-;-;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Vizelle;;Appell x D49-1;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Yellow;Medium yellow;-;-;-;Second Early;Short - medium;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Volare;Volare is a fresh table variety with a bright yellow skin and cream coloured flesh.  Tests for potato cyst nematode have demonstrated resistance to <i>Globodera rostochiensis</i> Ro1, but susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.  The variety has resistance to bruising and some resistance to foliage late blight.;UK 90-60-27 x White Lady;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Yellow;Light yellow;-;-;-;Early Maincrop;-;Violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
VR808;..;Lady Claire x Atlantic;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Yellow;Light yellow;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
